time,U_R1,U_R2,U_Rb1,U_Rb2,U_Id1,I_E1,I_E2,I_L1,I_Cb1,I_C1,I_R1,I_R2,I_Rb1,I _Rb2, I_Id1, U_E1, U_E2, U_L1, U_Cb1, U_C1 
2.07094e-05,-2.59121,0.860179,2.07158,0.659453,0.659453,-0.103579,-0.10617,0.10617,3.46846e-09,0.102719,-0.00259121,0.000860179,0.103579,6.59453e-07,0.103578,1,9.68137,7.09016,0.659453,0.860179
2.09715e-05,-2.65482,0.887567,2.10735,0.659899,0.659899,-0.105368,-0.108022,0.108022,3.39656e-09,0.10448,-0.00265482,0.000887567,0.105368,6.59899e-07,0.105367,1,9.7213,7.06648,0.659899,0.887567
2.12337e-05,-2.71873,0.915416,2.14298,0.660335,0.660335,-0.107149,-0.109868,0.109868,3.3259e-09,0.106234,-0.00271873,0.000915416,0.107149,6.60335e-07,0.107148,1,9.75859,7.03986,0.660335,0.915416
2.14958e-05,-2.78294,0.943722,2.17845,0.660761,0.660761,-0.108923,-0.111706,0.111706,3.25642e-09,0.107979,-0.00278294,0.000943722,0.108923,6.60761e-07,0.108922,1,9.79324,7.0103,0.660761,0.943722
2.1758e-05,-2.84741,0.972483,2.21375,0.661179,0.661179,-0.110687,-0.113535,0.113535,3.18808e-09,0.109715,-0.00284741,0.000972483,0.110687,6.61179e-07,0.110687,1,9.82523,6.97782,0.661179,0.972483
2.20201e-05,-2.91214,1.0017,2.24885,0.661588,0.661588,-0.112443,-0.115355,0.115355,3.12083e-09,0.111441,-0.00291214,0.0010017,0.112443,6.61588e-07,0.112442,1,9.85456,6.94242,0.661588,1.0017
2.22822e-05,-2.9771,1.03136,2.28375,0.661989,0.661989,-0.114187,-0.117165,0.117165,3.05464e-09,0.113156,-0.0029771,0.00103136,0.114187,6.61989e-07,0.114187,1,9.88121,6.90411,0.661989,1.03136
2.25444e-05,-3.04228,1.06147,2.31843,0.66238,0.66238,-0.115921,-0.118964,0.118964,2.98946e-09,0.11486,-0.00304228,0.00106147,0.115921,6.6238e-07,0.115921,1,9.90518,6.8629,0.66238,1.06147
2.28065e-05,-3.10766,1.09202,2.35287,0.662764,0.662764,-0.117643,-0.120751,0.120751,2.92524e-09,0.116551,-0.00310766,0.00109202,0.117643,6.62764e-07,0.117643,1,9.92646,6.81881,0.662764,1.09202
2.30687e-05,-3.17322,1.12302,2.38706,0.663139,0.663139,-0.119353,-0.122526,0.122526,2.86197e-09,0.11823,-0.00317322,0.00112302,0.119353,6.63139e-07,0.119352,1,9.94505,6.77184,0.663139,1.12302
2.33308e-05,-3.23894,1.15445,2.42099,0.663506,0.663506,-0.12105,-0.124288,0.124288,2.79959e-09,0.119895,-0.00323894,0.00115445,0.12105,6.63506e-07,0.121049,1,9.96095,6.722,0.663506,1.15445
2.3593e-05,-3.30481,1.18631,2.45464,0.663865,0.663865,-0.122732,-0.126037,0.126037,2.73807e-09,0.121546,-0.00330481,0.00118631,0.122732,6.63865e-07,0.122731,1,9.97414,6.66932,0.663865,1.18631
2.38551e-05,-3.37081,1.2186,2.48799,0.664216,0.664216,-0.1244,-0.127771,0.127771,2.67739e-09,0.123181,-0.00337081,0.0012186,0.1244,6.64216e-07,0.124399,1,9.98462,6.61381,0.664216,1.2186
2.41172e-05,-3.43692,1.25132,2.52104,0.664559,0.664559,-0.126052,-0.129489,0.129489,2.6175e-09,0.124801,-0.00343692,0.00125132,0.126052,6.64559e-07,0.126051,1,9.9924,6.55548,0.664559,1.25132
2.43794e-05,-3.50311,1.28445,2.55377,0.664894,0.664894,-0.127688,-0.131191,0.131191,2.55837e-09,0.126404,-0.00350311,0.00128445,0.127688,6.64894e-07,0.127688,1,9.99746,6.49435,0.664894,1.28445
2.46415e-05,-3.56938,1.318,2.58616,0.665222,0.665222,-0.129308,-0.132877,0.132877,2.49998e-09,0.12799,-0.00356938,0.001318,0.129308,6.65222e-07,0.129307,1,9.99982,6.43044,0.665222,1.318
2.49037e-05,-3.6357,1.35197,2.61819,0.665542,0.665542,-0.13091,-0.134545,0.134545,2.4423e-09,0.129558,-0.0036357,0.00135197,0.13091,6.65542e-07,0.130909,1,9.99946,6.36376,0.665542,1.35197
2.51658e-05,-3.70206,1.38633,2.64987,0.665855,0.665855,-0.132493,-0.136195,0.136195,2.3853e-09,0.131107,-0.00370206,0.00138633,0.132493,6.65855e-07,0.132493,1,9.99638,6.29433,0.665855,1.38633
2.5428e-05,-3.76843,1.4211,2.68116,0.66616,0.66616,-0.134058,-0.137827,0.137827,2.32895e-09,0.132637,-0.00376843,0.0014211,0.134058,6.6616e-07,0.134057,1,9.9906,6.22217,0.66616,1.4211
2.56901e-05,-3.83479,1.45627,2.71206,0.666458,0.666458,-0.135603,-0.139438,0.139438,2.27322e-09,0.134147,-0.00383479,0.00145627,0.135603,6.66458e-07,0.135603,1,9.98211,6.14731,0.666458,1.45627
2.59523e-05,-3.90114,1.49183,2.74256,0.666749,0.666749,-0.137128,-0.141029,0.141029,2.2181e-09,0.135636,-0.00390114,0.00149183,0.137128,6.66749e-07,0.137127,1,9.9709,6.06977,0.666749,1.49183
2.62144e-05,-3.96744,1.52777,2.77264,0.667032,0.667032,-0.138632,-0.142599,0.142599,2.16355e-09,0.137104,-0.00396744,0.00152777,0.138632,6.67032e-07,0.138631,1,9.957,5.98956,0.667032,1.52777
2.64765e-05,-4.03368,1.56409,2.80228,0.667309,0.667309,-0.140114,-0.144148,0.144148,2.10954e-09,0.13855,-0.00403368,0.00156409,0.140114,6.67309e-07,0.140113,1,9.94039,5.90671,0.667309,1.56409
2.67387e-05,-4.09984,1.60078,2.83148,0.667578,0.667578,-0.141574,-0.145674,0.145674,2.05607e-09,0.139973,-0.00409984,0.00160078,0.141574,6.67578e-07,0.141573,1,9.92108,5.82124,0.667578,1.60078
2.70008e-05,-4.1659,1.63784,2.86021,0.667841,0.667841,-0.143011,-0.147177,0.147177,2.0031e-09,0.141373,-0.0041659,0.00163784,0.143011,6.67841e-07,0.14301,1,9.89908,5.73319,0.667841,1.63784
2.7263e-05,-4.23184,1.67526,2.88848,0.668096,0.668096,-0.144424,-0.148656,0.148656,1.95061e-09,0.142749,-0.00423184,0.00167526,0.144424,6.68096e-07,0.144423,1,9.8744,5.64256,0.668096,1.67526
2.75251e-05,-4.29764,1.71304,2.91626,0.668345,0.668345,-0.145813,-0.150111,0.150111,1.89858e-09,0.1441,-0.00429764,0.00171304,0.145813,6.68345e-07,0.145812,1,9.84704,5.5494,0.668345,1.71304
2.77873e-05,-4.36328,1.75116,2.94354,0.668587,0.668587,-0.147177,-0.15154,0.15154,1.84699e-09,0.145426,-0.00436328,0.00175116,0.147177,6.68587e-07,0.147176,1,9.81701,5.45372,0.668587,1.75116
2.80494e-05,-4.42875,1.78962,2.97031,0.668823,0.668823,-0.148515,-0.152944,0.152944,1.79582e-09,0.146726,-0.00442875,0.00178962,0.148515,6.68823e-07,0.148515,1,9.78431,5.35556,0.668823,1.78962
2.83116e-05,-4.49402,1.82842,2.99655,0.669051,0.669051,-0.149828,-0.154322,0.154322,1.74505e-09,0.147999,-0.00449402,0.00182842,0.149828,6.69051e-07,0.149827,1,9.74896,5.25494,0.669051,1.82842
2.85737e-05,-4.55908,1.86754,3.02226,0.669274,0.669274,-0.151113,-0.155672,0.155672,1.69466e-09,0.149246,-0.00455908,0.00186754,0.151113,6.69274e-07,0.151112,1,9.71097,5.15189,0.669274,1.86754
2.88358e-05,-4.6239,1.90699,3.04742,0.669489,0.669489,-0.152371,-0.156995,0.156995,1.64463e-09,0.150464,-0.0046239,0.00190699,0.152371,6.69489e-07,0.152371,1,9.67034,5.04644,0.669489,1.90699
2.9098e-05,-4.68847,1.94674,3.07203,0.669698,0.669698,-0.153601,-0.15829,0.15829,1.59493e-09,0.151655,-0.00468847,0.00194674,0.153601,6.69698e-07,0.153601,1,9.62708,4.93862,0.669698,1.94674
2.93601e-05,-4.75276,1.9868,3.09605,0.669901,0.669901,-0.154803,-0.159555,0.159555,1.54556e-09,0.152816,-0.00475276,0.0019868,0.154803,6.69901e-07,0.154802,1,9.58122,4.82846,0.669901,1.9868
2.96223e-05,-4.81676,2.02716,3.1195,0.670097,0.670097,-0.155975,-0.160792,0.160792,1.4965e-09,0.153948,-0.00481676,0.00202716,0.155975,6.70097e-07,0.155974,1,9.53276,4.716,0.670097,2.02716
2.98844e-05,-4.88044,2.0678,3.14235,0.670287,0.670287,-0.157118,-0.161998,0.161998,1.44772e-09,0.15505,-0.00488044,0.0020678,0.157118,6.70287e-07,0.157117,1,9.48171,4.60127,0.670287,2.0678
3.01466e-05,-4.94379,2.10873,3.16459,0.67047,0.67047,-0.15823,-0.163173,0.163173,1.39921e-09,0.156121,-0.00494379,0.00210873,0.15823,6.7047e-07,0.158229,1,9.42808,4.48429,0.67047,2.10873
3.04087e-05,-5.0068,2.14993,3.18622,0.670647,0.670647,-0.159311,-0.164318,0.164318,1.35095e-09,0.157161,-0.0050068,0.00214993,0.159311,6.70647e-07,0.15931,1,9.3719,4.36511,0.670647,2.14993
3.06708e-05,-5.06943,2.19139,3.20722,0.670818,0.670818,-0.160361,-0.16543,0.16543,1.30292e-09,0.158169,-0.00506943,0.00219139,0.160361,6.70818e-07,0.16036,1,9.31318,4.24376,0.670818,2.19139
3.0933e-05,-5.13167,2.23311,3.22757,0.670982,0.670982,-0.161379,-0.16651,0.16651,1.25511e-09,0.159146,-0.00513167,0.00223311,0.161379,6.70982e-07,0.161378,1,9.25193,4.12027,0.670982,2.23311
3.11951e-05,-5.1935,2.27508,3.24728,0.671141,0.671141,-0.162364,-0.167558,0.167558,1.2075e-09,0.160089,-0.0051935,0.00227508,0.162364,6.71141e-07,0.162363,1,9.18817,3.99467,0.671141,2.27508
3.14573e-05,-5.2549,2.31728,3.26633,0.671293,0.671293,-0.163316,-0.168571,0.168571,1.16007e-09,0.160999,-0.0052549,0.00231728,0.163316,6.71293e-07,0.163316,1,9.12192,3.86702,0.671293,2.31728
3.17194e-05,-5.31586,2.35972,3.2847,0.671439,0.671439,-0.164235,-0.169551,0.169551,1.11281e-09,0.161875,-0.00531586,0.00235972,0.164235,6.71439e-07,0.164234,1,9.0532,3.73734,0.671439,2.35972
3.19816e-05,-5.37635,2.40237,3.3024,0.671578,0.671578,-0.16512,-0.170496,0.170496,1.0657e-09,0.162717,-0.00537635,0.00240237,0.16512,6.71578e-07,0.165119,1,8.98201,3.60567,0.671578,2.40237
3.22437e-05,-5.43635,2.44524,3.3194,0.671712,0.671712,-0.16597,-0.171406,0.171406,1.01872e-09,0.163525,-0.00543635,0.00244524,0.16597,6.71712e-07,0.165969,1,8.90839,3.47204,0.671712,2.44524
3.25059e-05,-5.49585,2.48831,3.3357,0.671839,0.671839,-0.166785,-0.172281,0.172281,9.71866e-10,0.164297,-0.00549585,0.00248831,0.166785,6.71839e-07,0.166784,1,8.83236,3.33651,0.671839,2.48831
3.2768e-05,-5.55483,2.53157,3.3513,0.67196,0.67196,-0.167565,-0.17312,0.17312,9.2511e-10,0.165033,-0.00555483,0.00253157,0.167565,6.7196e-07,0.167564,1,8.75393,3.1991,0.67196,2.53157
3.30301e-05,-5.61326,2.57502,3.36617,0.672076,0.672076,-0.168308,-0.173922,0.173922,8.78439e-10,0.165733,-0.00561326,0.00257502,0.168308,6.72076e-07,0.168308,1,8.67312,3.05986,0.672076,2.57502
3.32923e-05,-5.67114,2.61864,3.38032,0.672185,0.672185,-0.169016,-0.174687,0.174687,8.31837e-10,0.166397,-0.00567114,0.00261864,0.169016,6.72185e-07,0.169015,1,8.58996,2.91882,0.672185,2.61864
3.35544e-05,-5.72843,2.66242,3.39372,0.672288,0.672288,-0.169686,-0.175415,0.175415,7.85288e-10,0.167024,-0.00572843,0.00266242,0.169686,6.72288e-07,0.169686,1,8.50447,2.77604,0.672288,2.66242
3.38166e-05,-5.78513,2.70636,3.40639,0.672384,0.672384,-0.170319,-0.176104,0.176104,7.38776e-10,0.167613,-0.00578513,0.00270636,0.170319,6.72384e-07,0.170319,1,8.41667,2.63154,0.672384,2.70636
3.40787e-05,-5.84121,2.75044,3.4183,0.672475,0.672475,-0.170915,-0.176756,0.176756,6.92284e-10,0.168164,-0.00584121,0.00275044,0.170915,6.72475e-07,0.170914,1,8.32659,2.48538,0.672475,2.75044
3.43409e-05,-5.89666,2.79466,3.42944,0.67256,0.67256,-0.171472,-0.177369,0.177369,6.45796e-10,0.168677,-0.00589666,0.00279466,0.171472,6.7256e-07,0.171471,1,8.23425,2.33759,0.67256,2.79466
3.4603e-05,-5.95146,2.839,3.43982,0.672638,0.672638,-0.171991,-0.177942,0.177942,5.99296e-10,0.169152,-0.00595146,0.002839,0.171991,6.72638e-07,0.17199,1,8.13968,2.18822,0.672638,2.839
3.48652e-05,-6.00559,2.88346,3.44942,0.672711,0.672711,-0.172471,-0.178476,0.178476,5.52767e-10,0.169587,-0.00600559,0.00288346,0.172471,6.72711e-07,0.17247,1,8.0429,2.03731,0.672711,2.88346
3.51273e-05,-6.05903,2.92802,3.45823,0.672777,0.672777,-0.172912,-0.178971,0.178971,5.06192e-10,0.169984,-0.00605903,0.00292802,0.172912,6.72777e-07,0.172911,1,7.94394,1.88491,0.672777,2.92802
3.53894e-05,-6.11176,2.97267,3.46625,0.672837,0.672837,-0.173313,-0.179424,0.179424,4.59555e-10,0.17034,-0.00611176,0.00297267,0.173313,6.72837e-07,0.173312,1,7.84282,1.73105,0.672837,2.97267
3.56516e-05,-6.16378,3.01741,3.47347,0.672891,0.672891,-0.173674,-0.179837,0.179837,4.12837e-10,0.170656,-0.00616378,0.00301741,0.173674,6.72891e-07,0.173673,1,7.73957,1.5758,0.672891,3.01741
3.59137e-05,-6.21505,3.06222,3.47989,0.672939,0.672939,-0.173994,-0.180209,0.180209,3.66022e-10,0.170932,-0.00621505,0.00306222,0.173994,6.72939e-07,0.173994,1,7.63423,1.41918,0.672939,3.06222
3.61759e-05,-6.26556,3.10709,3.48549,0.672981,0.672981,-0.174275,-0.18054,0.18054,3.19091e-10,0.171167,-0.00626556,0.00310709,0.174275,6.72981e-07,0.174274,1,7.52681,1.26125,0.672981,3.10709
3.6438e-05,-6.3153,3.15201,3.49027,0.673017,0.673017,-0.174514,-0.180829,0.180829,2.72028e-10,0.171362,-0.0063153,0.00315201,0.174514,6.73017e-07,0.174513,1,7.41735,1.10205,0.673017,3.15201
3.67002e-05,-6.36425,3.19697,3.49423,0.673046,0.673046,-0.174712,-0.181076,0.181076,2.24813e-10,0.171515,-0.00636425,0.00319697,0.174712,6.73046e-07,0.174711,1,7.30588,0.941629,0.673046,3.19697
3.69623e-05,-6.41239,3.24196,3.49736,0.67307,0.67307,-0.174868,-0.18128,0.18128,1.77428e-10,0.171626,-0.00641239,0.00324196,0.174868,6.7307e-07,0.174867,1,7.19243,0.780035,0.67307,3.24196
3.72244e-05,-6.45971,3.28697,3.49965,0.673087,0.673087,-0.174982,-0.181442,0.181442,1.29853e-10,0.171695,-0.00645971,0.00328697,0.174982,6.73087e-07,0.174982,1,7.07702,0.617315,0.673087,3.28697
3.74866e-05,-6.50618,3.33199,3.5011,0.673097,0.673097,-0.175055,-0.181561,0.181561,8.20705e-11,0.171723,-0.00650618,0.00333199,0.175055,6.73097e-07,0.175054,1,6.9597,0.453515,0.673097,3.33199
3.77487e-05,-6.5518,3.377,3.5017,0.673102,0.673102,-0.175085,-0.181637,0.181637,3.40591e-11,0.171708,-0.0065518,0.003377,0.175085,6.73102e-07,0.175084,1,6.84049,0.288685,0.673102,3.377
3.80109e-05,-6.59655,3.422,3.50145,0.6731,0.6731,-0.175072,-0.181669,0.181669,-1.42012e-11,0.17165,-0.00659655,0.003422,0.175072,6.731e-07,0.175072,1,6.71942,0.122873,0.6731,3.422
3.8273e-05,-6.6404,3.46697,3.50034,0.673092,0.673092,-0.175017,-0.181657,0.181657,-6.27314e-11,0.17155,-0.0066404,0.00346697,0.175017,6.73092e-07,0.175016,1,6.59653,-0.0438732,0.673092,3.46697
3.85352e-05,-6.68335,3.5119,3.49837,0.673077,0.673077,-0.174919,-0.181602,0.181602,-1.11553e-10,0.171407,-0.00668335,0.0035119,0.174919,6.73077e-07,0.174918,1,6.47185,-0.211504,0.673077,3.5119
3.87973e-05,-6.72538,3.55679,3.49554,0.673056,0.673056,-0.174777,-0.181502,0.181502,-1.60688e-10,0.17122,-0.00672538,0.00355679,0.174777,6.73056e-07,0.174776,1,6.34541,-0.379971,0.673056,3.55679
3.90595e-05,-6.76648,3.60161,3.49184,0.673029,0.673029,-0.174592,-0.181358,0.181358,-2.10159e-10,0.17099,-0.00676648,0.00360161,0.174592,6.73029e-07,0.174591,1,6.21725,-0.549223,0.673029,3.60161
3.93216e-05,-6.80662,3.64636,3.48726,0.672994,0.672994,-0.174363,-0.18117,0.18117,-2.5999e-10,0.170717,-0.00680662,0.00364636,0.174363,6.72994e-07,0.174363,1,6.08741,-0.719212,0.672994,3.64636
3.95837e-05,-6.8458,3.69103,3.48182,0.672954,0.672954,-0.174091,-0.180937,0.180937,-3.10205e-10,0.1704,-0.0068458,0.00369103,0.174091,6.72954e-07,0.17409,1,5.95591,-0.889887,0.672954,3.69103
3.98459e-05,-6.884,3.73561,3.47549,0.672907,0.672907,-0.173774,-0.180658,0.180658,-3.60829e-10,0.170039,-0.006884,0.00373561,0.173774,6.72907e-07,0.173774,1,5.8228,-1.0612,0.672907,3.73561
4.0108e-05,-6.92121,3.78007,3.46828,0.672853,0.672853,-0.173414,-0.180335,0.180335,-4.11888e-10,0.169634,-0.00692121,0.00378007,0.173414,6.72853e-07,0.173413,1,5.68811,-1.23309,0.672853,3.78007
4.03702e-05,-6.9574,3.82443,3.46019,0.672792,0.672792,-0.173009,-0.179967,0.179967,-4.63409e-10,0.169185,-0.0069574,0.00382443,0.173009,6.72792e-07,0.173009,1,5.55188,-1.40553,0.672792,3.82443
4.06323e-05,-6.99258,3.86865,3.45121,0.672724,0.672724,-0.17256,-0.179553,0.179553,-5.1542e-10,0.168692,-0.00699258,0.00386865,0.17256,6.72724e-07,0.17256,1,5.41414,-1.57844,0.672724,3.86865
4.08945e-05,-7.02672,3.91273,3.44134,0.67265,0.67265,-0.172067,-0.179094,0.179094,-5.67949e-10,0.168154,-0.00702672,0.00391273,0.172067,6.7265e-07,0.172066,1,5.27493,-1.75179,0.67265,3.91273
4.11566e-05,-7.05981,3.95666,3.43058,0.672568,0.672568,-0.171529,-0.178589,0.178589,-6.21027e-10,0.167572,-0.00705981,0.00395666,0.171529,6.72568e-07,0.171528,1,5.13429,-1.92552,0.672568,3.95666
4.14188e-05,-7.09183,4.00042,3.41893,0.67248,0.67248,-0.170947,-0.178039,0.178039,-6.74685e-10,0.166946,-0.00709183,0.00400042,0.170947,6.7248e-07,0.170946,1,4.99226,-2.09958,0.67248,4.00042
4.16809e-05,-7.12279,4.04401,3.40639,0.672384,0.672384,-0.17032,-0.177442,0.177442,-7.28956e-10,0.166276,-0.00712279,0.00404401,0.17032,6.72384e-07,0.170319,1,4.84887,-2.27392,0.672384,4.04401
4.1943e-05,-7.15265,4.08741,3.39296,0.672282,0.672282,-0.169648,-0.176801,0.176801,-7.83873e-10,0.165561,-0.00715265,0.00408741,0.169648,6.72282e-07,0.169647,1,4.70417,-2.44848,0.672282,4.08741
4.22052e-05,-7.18141,4.13061,3.37863,0.672172,0.672172,-0.168932,-0.176113,0.176113,-8.39472e-10,0.164801,-0.00718141,0.00413061,0.168932,6.72172e-07,0.168931,1,4.55819,-2.62323,0.672172,4.13061
4.24673e-05,-7.20906,4.1736,3.36341,0.672054,0.672054,-0.16817,-0.175379,0.175379,-8.95791e-10,0.163997,-0.00720906,0.0041736,0.16817,6.72054e-07,0.16817,1,4.41097,-2.79809,0.672054,4.1736
4.27295e-05,-7.23559,4.21637,3.34729,0.671929,0.671929,-0.167364,-0.1746,0.1746,-9.52868e-10,0.163148,-0.00723559,0.00421637,0.167364,6.71929e-07,0.167364,1,4.26256,-2.97303,0.671929,4.21637
4.29916e-05,-7.26098,4.2589,3.33028,0.671797,0.671797,-0.166514,-0.173775,0.173775,-1.01074e-09,0.162255,-0.00726098,0.0042589,0.166514,6.71797e-07,0.166513,1,4.11299,-3.14799,0.671797,4.2589
4.32538e-05,-7.28522,4.30119,3.31237,0.671657,0.671657,-0.165619,-0.172904,0.172904,-1.06946e-09,0.161317,-0.00728522,0.00430119,0.165619,6.71657e-07,0.165618,1,3.96231,-3.32291,0.671657,4.30119
4.35159e-05,-7.3083,4.34322,3.29357,0.671509,0.671509,-0.164679,-0.171987,0.171987,-1.12906e-09,0.160335,-0.0073083,0.00434322,0.164679,6.71509e-07,0.164678,1,3.81055,-3.49776,0.671509,4.34322
4.3778e-05,-7.33022,4.38498,3.27388,0.671353,0.671353,-0.163694,-0.171024,0.171024,-1.1896e-09,0.159309,-0.00733022,0.00438498,0.163694,6.71353e-07,0.163693,1,3.65775,-3.67246,0.671353,4.38498
4.40402e-05,-7.35095,4.42647,3.25329,0.671189,0.671189,-0.162665,-0.170016,0.170016,-1.25112e-09,0.158238,-0.00735095,0.00442647,0.162665,6.71189e-07,0.162664,1,3.50397,-3.84698,0.671189,4.42647
4.43023e-05,-7.37049,4.46765,3.23182,0.671017,0.671017,-0.161591,-0.168962,0.168962,-1.31368e-09,0.157123,-0.00737049,0.00446765,0.161591,6.71017e-07,0.16159,1,3.34923,-4.02126,0.671017,4.46765
4.45645e-05,-7.38883,4.50854,3.20946,0.670836,0.670836,-0.160473,-0.167862,0.167862,-1.37732e-09,0.155964,-0.00738883,0.00450854,0.160473,6.70836e-07,0.160472,1,3.19359,-4.19525,0.670836,4.50854
4.48266e-05,-7.40597,4.54911,3.18621,0.670647,0.670647,-0.159311,-0.166716,0.166716,-1.44212e-09,0.154761,-0.00740597,0.00454911,0.159311,6.70647e-07,0.15931,1,3.03708,-4.36889,0.670647,4.54911
4.50888e-05,-7.42188,4.58935,3.16208,0.670449,0.670449,-0.158104,-0.165526,0.165526,-1.50812e-09,0.153515,-0.00742188,0.00458935,0.158104,6.70449e-07,0.158103,1,2.87974,-4.54214,0.670449,4.58935
4.53509e-05,-7.43656,4.62926,3.13706,0.670243,0.670243,-0.156853,-0.16429,0.16429,-1.5754e-09,0.152224,-0.00743656,0.00462926,0.156853,6.70243e-07,0.156853,1,2.72163,-4.71494,0.670243,4.62926
4.56131e-05,-7.45001,4.66881,3.11117,0.670027,0.670027,-0.155559,-0.163009,0.163009,-1.64402e-09,0.15089,-0.00745001,0.00466881,0.155559,6.70027e-07,0.155558,1,2.56277,-4.88724,0.670027,4.66881
4.58752e-05,-7.46221,4.70801,3.0844,0.669803,0.669803,-0.15422,-0.161682,0.161682,-1.71407e-09,0.149512,-0.00746221,0.00470801,0.15422,6.69803e-07,0.15422,1,2.40322,-5.05899,0.669803,4.70801
4.61373e-05,-7.47316,4.74683,3.05676,0.669569,0.669569,-0.152838,-0.160311,0.160311,-1.7856e-09,0.148091,-0.00747316,0.00474683,0.152838,6.69569e-07,0.152838,1,2.24302,-5.23014,0.669569,4.74683
4.63995e-05,-7.48285,4.78526,3.02826,0.669325,0.669325,-0.151413,-0.158896,0.158896,-1.85871e-09,0.146628,-0.00748285,0.00478526,0.151413,6.69325e-07,0.151412,1,2.08221,-5.40064,0.669325,4.78526
4.66616e-05,-7.49126,4.82331,2.99888,0.669072,0.669072,-0.149944,-0.157435,0.157435,-1.93349e-09,0.145121,-0.00749126,0.00482331,0.149944,6.69072e-07,0.149943,1,1.92084,-5.57043,0.669072,4.82331
4.69238e-05,-7.4984,4.86094,2.96865,0.668808,0.668808,-0.148432,-0.155931,0.155931,-2.01002e-09,0.143571,-0.0074984,0.00486094,0.148432,6.68808e-07,0.148432,1,1.75894,-5.73946,0.668808,4.86094
4.71859e-05,-7.50426,4.89816,2.93756,0.668534,0.668534,-0.146878,-0.154382,0.154382,-2.08842e-09,0.14198,-0.00750426,0.00489816,0.146878,6.68534e-07,0.146877,1,1.59657,-5.90769,0.668534,4.89816
4.74481e-05,-7.50882,4.93495,2.90562,0.66825,0.66825,-0.145281,-0.15279,0.15279,-2.16877e-09,0.140346,-0.00750882,0.00493495,0.145281,6.6825e-07,0.14528,1,1.43376,-6.07506,0.66825,4.93495
4.77102e-05,-7.51209,4.97131,2.87283,0.667955,0.667955,-0.143641,-0.151153,0.151153,-2.25121e-09,0.13867,-0.00751209,0.00497131,0.143641,6.67955e-07,0.143641,1,1.27057,-6.24152,0.667955,4.97131
4.79724e-05,-7.51405,5.00721,2.8392,0.667649,0.667649,-0.14196,-0.149474,0.149474,-2.33585e-09,0.136953,-0.00751405,0.00500721,0.14196,6.67649e-07,0.141959,1,1.10703,-6.40703,0.667649,5.00721
4.82345e-05,-7.51471,5.04265,2.80473,0.667331,0.667331,-0.140236,-0.147751,0.147751,-2.42282e-09,0.135194,-0.00751471,0.00504265,0.140236,6.67331e-07,0.140236,1,0.943185,-6.57152,0.667331,5.04265
4.84966e-05,-7.51405,5.07762,2.76943,0.667002,0.667002,-0.138472,-0.145986,0.145986,-2.51226e-09,0.133394,-0.00751405,0.00507762,0.138472,6.67002e-07,0.138471,1,0.779089,-6.73496,0.667002,5.07762
4.87588e-05,-7.51207,5.1121,2.73331,0.666661,0.666661,-0.136666,-0.144178,0.144178,-2.60433e-09,0.131553,-0.00751207,0.0051121,0.136666,6.66661e-07,0.136665,1,0.614781,-6.89729,0.666661,5.1121
4.90209e-05,-7.50877,5.14609,2.69637,0.666307,0.666307,-0.134818,-0.142327,0.142327,-2.69918e-09,0.129672,-0.00750877,0.00514609,0.134818,6.66307e-07,0.134818,1,0.450307,-7.05846,0.666307,5.14609
4.92831e-05,-7.50414,5.17958,2.65862,0.66594,0.66594,-0.132931,-0.140435,0.140435,-2.797e-09,0.127751,-0.00750414,0.00517958,0.132931,6.6594e-07,0.13293,1,0.28571,-7.21843,0.66594,5.17958
4.95452e-05,-7.49818,5.21256,2.62006,0.66556,0.66556,-0.131003,-0.138501,0.138501,-2.89798e-09,0.12579,-0.00749818,0.00521256,0.131003,6.6556e-07,0.131002,1,0.121036,-7.37714,0.66556,5.21256
4.98074e-05,-7.49088,5.24501,2.5807,0.665167,0.665167,-0.129035,-0.136526,0.136526,-3.00231e-09,0.12379,-0.00749088,0.00524501,0.129035,6.65167e-07,0.129034,1,-0.0436705,-7.53455,0.665167,5.24501
5.00695e-05,-7.48224,5.27693,2.54055,0.664759,0.664759,-0.127028,-0.13451,0.13451,-3.11023e-09,0.121751,-0.00748224,0.00527693,0.127028,6.64759e-07,0.127027,1,-0.208366,-7.6906,0.664759,5.27693
5.03316e-05,-7.47226,5.3083,2.49962,0.664337,0.664337,-0.124981,-0.132453,0.132453,-3.22198e-09,0.119673,-0.00747226,0.0053083,0.124981,6.64337e-07,0.12498,1,-0.373004,-7.84526,0.664337,5.3083
5.05938e-05,-7.46093,5.33911,2.45791,0.6639,0.6639,-0.122896,-0.130357,0.130357,-3.33783e-09,0.117557,-0.00746093,0.00533911,0.122896,6.639e-07,0.122895,1,-0.537541,-7.99847,0.6639,5.33911
5.08559e-05,-7.44825,5.36937,2.41544,0.663446,0.663446,-0.120772,-0.12822,0.12822,-3.45805e-09,0.115402,-0.00744825,0.00536937,0.120772,6.63446e-07,0.120771,1,-0.701933,-8.15018,0.663446,5.36937
5.11181e-05,-7.43422,5.39904,2.3722,0.662977,0.662977,-0.11861,-0.126044,0.126044,-3.58297e-09,0.113211,-0.00743422,0.00539904,0.11861,6.62977e-07,0.118609,1,-0.866134,-8.30035,0.662977,5.39904
